2.00034364574962, -29.693189706762425, -1, 
2.0389707258684324, -30.25476959904249, -1, 
2.078343703484245, -30.8537881508079, -1, 
2.118476982043405, -31.452806702573326, -1, 
2.152512749836423, -31.920789946140047, -1, 
2.1731961267785542, -32.4262118491921, -1, 
2.1801346574791842, -33.1562657091562, -1, 
2.1801346574791842, -33.71784560143627, -1, 
2.187095341361338, -34.44789946140037, -1, 
2.187095341361338, -35.00947935368043, -1, 
2.187095341361338, -35.57105924596051, -1, 
2.187095341361338, -36.10456014362657, -1, 
2.187095341361338, -36.69421903052066, -1, 
2.187095341361338, -37.25579892280072, -1, 
2.191748139525036, -38.023291442250155, -1, 
2.20108345181672, -38.71590664272891, -1, 
2.20108345181672, -39.277486535008975, -1, 
2.20108345181672, -39.839066427289055, -1, 
2.20108345181672, -40.40064631956912, -1, 
2.20108345181672, -40.9622262118492, -1, 
2.20108345181672, -41.523806104129264, -1, 
2.20108345181672, -42.08538599640934, -1, 
2.20108345181672, -42.59080789946141, -1, 
2.2151610267002924, -43.09622980251346, -1, 
2.2151610267002924, -43.65780969479354, -1, 
2.2151610267002924, -44.21938958707361, -1, 
2.2151610267002924, -44.724811490125674, -1, 
2.886092318280414, -41.86075403949731, -1, 
2.8769069956736013, -42.5346499102334, -1, 
2.8769069956736013, -43.09622980251346, -1, 
2.8769069956736013, -43.65780969479354, -1, 
2.8769069956736013, -44.21938958707361, -1, 
2.8769069956736013, -44.724811490125674, -1, 
2.9324607087830357, -36.70545062836625, -1, 
2.895306967574367, -37.480430879712756, -1, 
2.895306967574367, -38.04201077199282, -1, 
2.895306967574367, -38.63166965888689, -1, 
2.895306967574367, -39.165170556552965, -1, 
2.895306967574367, -39.726750448833045, -1, 
2.895306967574367, -40.28833034111311, -1, 
2.895306967574367, -40.84991023339319, -1, 
2.895306967574367, -41.411490125673254, -1, 
3.0274443429251945, -36.256186714542196, -1, 
3.1255045368752405, -35.68337522441652, -1, 
3.226740941697665, -35.23411131059247, -1, 
3.3206543272972726, -34.7286894075404, -1, 
3.3955837379235274, -34.07351286654698, -1, 
3.4611532141350794, -33.4557749850389, -1, 
3.5279888514966675, -32.81931777378816, -1, 
3.607596693591392, -32.229658886894086, -1, 
3.7125947784995867, -31.741084380610417, -1, 
3.832847282856391, -31.437831238779182, -1, 
3.956994816341565, -31.179504488330338, -1, 
4.085163540584688, -30.74147217235189, -1, 
4.204061073964774, -30.250089766606834, -1, 
4.312649757406495, -29.772746858168773, -1, 
4.424043229352511, -29.211166965888694, -1, 
4.523870227012416, -28.70106523040097, -1, 
4.596551402157319, -28.242441651705576, -1, 
4.7605867508030855, -27.278396169958114, -1, 
4.852514738389897, -26.679377618192703, -1, 
4.9462178758361945, -26.08035906642729, -1, 
5.0256845514255835, -25.574937163375225, -1, 
5.238324295125723, -24.152268102932382, -1, 
